DATAFLOW,LAST UPDATE,freq,unit,s_adj,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2002-Q3,650711.9,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2002-Q4,652416.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2003-Q1,621039.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2003-Q2,626539.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2003-Q3,649394.8,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2003-Q4,651409.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2004-Q1,632350.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2004-Q2,644049.1,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2004-Q3,652338.9,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2004-Q4,659621.5,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2005-Q1,631265.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2005-Q2,651719.1,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2005-Q3,659776.5,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2005-Q4,668453.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2006-Q1,658304.4,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2006-Q2,669460.8,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2006-Q3,685188.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2006-Q4,701380.5,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2007-Q1,686660.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2007-Q2,693168.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2007-Q3,706029.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2007-Q4,719277.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2008-Q1,700838.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2008-Q2,715016.1,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2008-Q3,713311.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2008-Q4,703394.8,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2009-Q1,649937.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2009-Q2,652726.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2009-Q3,670235.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2009-Q4,683561.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2010-Q1,672095.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2010-Q2,686350.4,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2010-Q3,703317.4,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2010-Q4,716953.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2011-Q1,710290.1,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2011-Q2,713311.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2011-Q3,727102.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2011-Q4,732370.5,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2012-Q1,722841.1,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2012-Q2,716255.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2012-Q3,726947.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2012-Q4,731673.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2013-Q1,710755.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2013-Q2,722221.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2013-Q3,736166.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2013-Q4,741744.9,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2014-Q1,735392.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2014-Q2,731595.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2014-Q3,749957.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2014-Q4,759099.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2015-Q1,741512.5,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2015-Q2,743604.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2015-Q3,760648.8,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2015-Q4,772812.4,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2016-Q1,757627.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2016-Q2,771882.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2016-Q3,775136.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2016-Q4,785905.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2017-Q1,784975.9,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2017-Q2,781412.1,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2017-Q3,798611.5,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2017-Q4,812169.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2018-Q1,798611.5,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2018-Q2,799386.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2018-Q3,801013.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2018-Q4,816198.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2019-Q1,806049.1,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2019-Q2,798301.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2019-Q3,815191.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2019-Q4,818367.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2020-Q1,797294.5,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2020-Q2,709515.4,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2020-Q3,786912.8,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2020-Q4,805196.9,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2021-Q1,782341.8,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2021-Q2,791406.4,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2021-Q3,814261.5,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2021-Q4,828749.3,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2022-Q1,817747.8,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2022-Q2,803415.0,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2022-Q3,823481.0,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2022-Q4,827897.1,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2023-Q1,825340.4,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2023-Q2,804964.5,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2023-Q3,818367.6,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2023-Q4,834327.5,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2024-Q1,821854.0,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2024-Q2,807211.2,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",Germany,2024-Q3,819452.3,p,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2000-Q1,424159.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2000-Q2,428755.8,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2000-Q3,418765.7,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2000-Q4,445123.2,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2001-Q1,436993.9,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2001-Q2,436751.0,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2001-Q3,426216.3,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2001-Q4,449150.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2002-Q1,438846.6,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2002-Q2,441487.9,,
ESTAT:NAMQ_10_A10(1.0),27/01/25 23:00:00,Quarterly,"Chain linked volumes (2020), million euro",Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total - all NACE activities,"Value added, gross",France,2002-Q3,432995.1,,
